
##################################################################################
Loading data worload 1 try 1 
[OVERALL], RunTime(ms), 2020
[OVERALL], Throughput(ops/sec), 495.0495049504951
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 598.0
[CLEANUP], MinLatency(us), 598
[CLEANUP], MaxLatency(us), 598
[CLEANUP], 95thPercentileLatency(us), 598
[CLEANUP], 99thPercentileLatency(us), 598
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 730.178
[INSERT], MinLatency(us), 233
[INSERT], MaxLatency(us), 9735
[INSERT], 95thPercentileLatency(us), 1565
[INSERT], 99thPercentileLatency(us), 1835
[INSERT], Return=OK, 1000

##################################################################################
 Loading data worload 2 try 1 
[OVERALL], RunTime(ms), 2020
[OVERALL], Throughput(ops/sec), 495.0495049504951
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1300.0
[CLEANUP], MinLatency(us), 1300
[CLEANUP], MaxLatency(us), 1300
[CLEANUP], 95thPercentileLatency(us), 1300
[CLEANUP], 99thPercentileLatency(us), 1300
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 648.216
[INSERT], MinLatency(us), 159
